id	created_at	text	retweet_count	favorite_count			
7.96E+17	11/8/2016 10:07	"There's no such thing as a vote that doesn't count. Today, you can make the difference."					
							
"RT this—and go vote!… https://t.co/nIiPIKOieu"""	9249	15261					
7.96E+17	11/8/2016 6:13	"In America, we build bridges, not walls."					
Let’s go out and prove that love trumps hate.							
"https://t.co/jfd3CXLD1s https://t.co/VTl1jexKON"""	4879	10253					
7.96E+17	11/8/2016 6:08	"""If you believe we should never write discrimination into our laws...you’ve got to vote!” —Hillary https://t.co/jfd3CXLD1s"	1654	4457			
7.96E+17	11/8/2016 6:08	"""If you believe in science and that we have to act on climate change, then you have to vote!"" —Hillary https://t.co/jfd3CXLD1s"	1403	3377			
7.96E+17	11/8/2016 6:04	"""It’s not just my name or Donald Trump’s name on the ballot—it’s the kind of country we want.” —Hillary https://t.co/jfd3CXLD1s"	1138	3359			
7.96E+17	11/8/2016 6:01	"“You can vote for a hopeful, inclusive, big-hearted vision for America.” —Hillary https://t.co/jfd3CXLD1s https://t.co/JJcIfaLSSf"	1071	2609			
7.96E+17	11/8/2016 5:58	“I believe that she will win!					
"I believe that she will win!” https://t.co/DhNoz11ARV"""	4074	7715					
7.96E+17	11/8/2016 5:47	"""I am so excited that I finally get to vote for my mom in a few hours.” —@ChelseaClinton https://t.co/jfd3CXLD1s"	1024	3384			
7.96E+17	11/8/2016 5:31	"RT @rubycramer: Final rally of the Hillary Clinton campaign in Raleigh, N.C., and it's officially Tuesday, Nov. 8. https://t.co/EhOKHvnHtA"	2090	0			
7.96E+17	11/8/2016 5:13	"Join Hillary for her last rally of the campaign in Raleigh, North Carolina: https://t.co/a6K9DWYY3e"	1344	5609			
7.96E+17	11/8/2016 4:52	Stronger together. https://t.co/9TkaJrjW0a	19005	54818			
7.96E+17	11/8/2016 4:08	"""If you believe that racism and sexism and bigotry have no place in our country...you need to vote."" https://t.co/nIOvu5x85c"	4379	10449			
7.96E+17	11/8/2016 3:48	"RT @RobbyMook: We've broken early vote records across the country. Tomorrow, history is up to you, @HFA volunteers! #GOTVforHRC https://t.c…"	3000	0			
7.96E+17	11/8/2016 3:09	27 million Latinos are eligible to vote this year.					
							
Millions have already voted.							
							
"Ready to join them?… https://t.co/iwXHFHbquc"""	5340	14656					
7.96E+17	11/8/2016 2:32	“Let’s make history!” —Hillary https://t.co/33JmMKRfR4	9369	20303			
7.96E+17	11/8/2016 2:28	"“We need your help, knocking on doors and making phone calls, helping to turn people out.” —Hillary https://t.co/iWKBOE1i18"	1397	3971			
7.96E+17	11/8/2016 2:27	"""I am not going to let anybody rip up the progress that we’ve made.” —Hillary https://t.co/8wuWIUfBst"	2015	4703			
7.96E+17	11/8/2016 2:24	"""Tomorrow, we face the test of our time. What will we vote for?” —Hillary https://t.co/jfd3CXLD1s https://t.co/6qcgsS0qjp"	1073	2905			
7.96E+17	11/8/2016 2:20	"""We don’t want to shrink the vision of this country. We want to keep expanding it.” —Hillary"	1140	2914			
7.96E+17	11/8/2016 2:17	"""I believe with all my heart that our best days are still ahead of us, if we reach for them together.” —Hillary in Philly"	1389	3401			
7.96E+17	11/8/2016 2:11	"""I am betting that tomorrow, you will reject fear, and you'll choose hope.” —@POTUS"	1987	4494			
7.96E+17	11/8/2016 2:11	"""I’m betting that young people turn out to vote because your future is at stake.” —@POTUS"	1174	3014			
7.96E+17	11/8/2016 2:07	"RT @CNN: President Obama: ""We now have the chance to elect a 45th president who will build on our progress"" https://t.co/naPsHB84G4"	3845	0			
7.96E+17	11/8/2016 2:06	"“Don’t boo, vote!” —@POTUS https://t.co/jfd3CXLD1s https://t.co/LPGUUEty3E"	2171	4770			
7.96E+17	11/8/2016 2:02	"“You don’t just have to vote against someone, you have somebody extraordinary to vote for.” —@POTUS https://t.co/o70dVreNPB"	2138	4809			
7.96E+17	11/8/2016 2:00	"""If his closest advisors don’t trust him to tweet, why would any of us trust him with the nuclear codes?” —@POTUS on Trump"	1848	3637			
7.96E+17	11/8/2016 1:59	"""Tomorrow...the choice you face when you step into that voting booth could not be more clear and could not be more serious.” —@POTUS"	846	1985			
7.96E+17	11/8/2016 1:58	"""We have a chance to elect a 45th president who will build on our progress, who will finish the job.” —@POTUS"	805	1924			
7.96E+17	11/8/2016 1:56	“Hello Philadelphia! Are you fired up? Are you ready to go?” —@POTUS https://t.co/m3diE0KsAY	604	1775			
7.96E+17	11/8/2016 1:51	"""Tomorrow, with your vote, you can say that this country has always been great, that it is the greatest nation on earth.” —@FLOTUS"	1110	2616			
7.96E+17	11/8/2016 1:50	"“Tomorrow, with your vote, you can stand up to those who seek to divide us and make us afraid.” —@FLOTUS #ImVotingBecause"	2195	4598			
7.96E+17	11/8/2016 1:49	"“This election is on us; it is in our hands. If we get out and vote tomorrow, Hillary Clinton will win.” —@FLOTUS https://t.co/jfd3CXLD1s"	680	1414			
7.96E+17	11/8/2016 1:49	“We have a duty to ensure that this country is handed over to a leader that we all can trust.” —@FLOTUS on Hillary	717	1603			
7.96E+17	11/8/2016 1:44	"“When the going gets tough, Hillary is the person we want on our side because she never gives up. She never quits.” —@FLOTUS"	981	2348			
7.96E+17	11/8/2016 1:44	"“Tomorrow, we have the chance to elect someone who is singularly qualified to be our president—our friend, Hillary… https://t.co/gAGljl2DnB"	1783	4359			
7.96E+17	11/8/2016 1:41	"“No matter what came along, no matter what they hit her with … no matter what happened, she said, ‘We’re stronger together.’” —@BillClinton"	972	2339			
7.96E+17	11/8/2016 1:37	"You don’t want to miss this one: Join Hillary, @POTUS, @FLOTUS, @BillClinton, and @ChelseaClinton live in Philly. https://t.co/UUuA1bxeIv"	2709	10804			
7.96E+17	11/8/2016 0:08	"""Hillary is the role model Michelle and I want for our daughters and for kids across the country."" —@POTUS https://t.co/AnLw4t3349"	3930	10900			
7.96E+17	11/8/2016 0:07	RT @JoshSchwerin: Philly is out in full force tonight https://t.co/k9pl43izHZ	2657	0			
7.96E+17	11/7/2016 23:31	"Tomorrow, we have the chance to stand up for the America we believe in. RT this if you're voting.… https://t.co/7T7UqlIvGt"	11181	16406			
7.96E+17	11/7/2016 22:59	"Yesterday, Khizr Khan told the story of a 10-year-old boy who was bullied at school—until his class watched Mr. Kha… https://t.co/54oWoGm9B8"	6850	19129			
7.96E+17	11/7/2016 22:24	Women can stop Trump.					
							
"Here's how: https://t.co/jfd3CXu1CS https://t.co/f28w22yOXq"""	4927	9585					
7.96E+17	11/7/2016 22:07	"""If your closest advisors don’t trust you to tweet, how can we trust you with the nuclear codes?” —@POTUS on Trump"	14374	35423			
7.96E+17	11/7/2016 22:03	"RT @CNN: Hillary Clinton: ""This election is basically between division and unity in our country."" https://t.co/nfLKayaIwh https://t.co/kdD6…"	2162	0			
7.96E+17	11/7/2016 21:48	"""I want to be a president for all Americans: Democrats, Republicans, Independents. Not just people who support me, but everyone.” —Hillary"	2900	7715			
7.96E+17	11/7/2016 21:44	"""Public colleges and universities should be tuition-free for anyone who makes less than $125,000 a year.” —Hillary https://t.co/axHVelhvXh"	1740	4860			
7.96E+17	11/7/2016 21:37	"""If you work hard, and you work full-time, you shouldn’t still be in poverty at the end of the year.” —Hillary"	1403	3560			
7.96E+17	11/7/2016 21:28	"""Every single one of us has something to contribute to this great country.” —Hillary https://t.co/hCBaY6ZHYo"	1247	2938			
7.96E+17	11/7/2016 21:25	"""I really believe that America’s best days are still ahead of us if we reach for them together!” —Hillary… https://t.co/XQBrcWjPlg"	978	2516			
7.96E+17	11/7/2016 21:21	"""Are you ready to vote tomorrow, Michigan? Are you ready to help get your friends to vote?” —Hillary… https://t.co/aJGjAvIDNj"	844	2184			
7.96E+17	11/7/2016 21:18	“The choice in this election could not be clearer...this election is basically between division and unity in our co… https://t.co/axyCv4Al3G	1232	2796			
7.96E+17	11/7/2016 21:12	"Join Hillary in Grand Rapids, Michigan, for one of her last rallies of the campaign: https://t.co/jJKydSK4DR"	1250	4852			
7.96E+17	11/7/2016 20:43	"""Look how far we've come from having no voice to being on the brink of making history."" —@Beyonce… https://t.co/MQs4Ep6WDt"	7130	14874			
7.96E+17	11/7/2016 19:15	Latino voters will have a powerful impact on this election—and are already showing record turnout. Be part of this:… https://t.co/xn931No4p0	7508	14554			
7.96E+17	11/7/2016 19:00	"RT @clionamccarney: 89 year old Elizabeth was out knocking doors in #VirWINia for Hillary today because this election is ""too important to…"	2944	0			
7.96E+17	11/7/2016 18:30	"""America depends on you—you, all of you. ... I didn’t say, 'Yes, I can.' I said, 'Yes, we can.'"" —@POTUS https://t.co/oHVglCTncQ"	4768	12042			
7.96E+17	11/7/2016 18:16	"RT @politico: Chelsea Clinton on @HillaryClinton: ""I am fiercely, ridiculously proud to be her daughter."" https://t.co/72UKFDqNWE"	2539	0			
7.96E+17	11/7/2016 18:03	"""I voted for Hillary Clinton because I am absolutely confident that when she is president, this country will be in… https://t.co/RnPxkX398g"	6842	19900			
7.96E+17	11/7/2016 17:57	"Vote for an America where we build bridges, not walls."					
							
Together	" let’s prove that love trumps hate.… https://t.co/ZCV69HA6gp"""	2127	4770				
7.96E+17	11/7/2016 17:52	"""Tomorrow is the election, but that is just the beginning."" —Hillary https://t.co/i6NFjnrb35 https://t.co/cYI3OuFMEA"	1819	5320			
7.96E+17	11/7/2016 17:46	"This has to be our mission together—doing everything we can to help all our kids, and every American, live up to their God-given potential."	944	2411			
7.96E+17	11/7/2016 17:45	"If you believe all our kids should have good schools and good teachers, no matter what ZIP code they live in, then… https://t.co/LGrRPcQFzT"	1170	2814			
7.96E+17	11/7/2016 17:42	"If you believe that America thrives when the middle class thrives, then you have to vote. https://t.co/jfd3CXLD1s https://t.co/H4FdKU7IxL"	829	1985			
7.96E+17	11/7/2016 17:39	“I believe America’s best days are still ahead of us.” —Hillary https://t.co/hzhThRsb3x	1016	2436			
7.96E+17	11/7/2016 17:36	"""We don’t have to accept a dark and divisive vision for America. Tomorrow, you can vote for a hopeful, inclusive, b… https://t.co/AequOcpVzQ"	1347	2768			
7.96E+17	11/7/2016 17:34	Tomorrow’s the day! Join Hillary as she campaigns in Pittsburgh on the eve of Election Day. https://t.co/jJKydSK4DR	1752	6630			
7.96E+17	11/7/2016 17:23	"""Today, I'm asking for your vote. Tomorrow, let's make history together."" —Hillary https://t.co/jfd3CXu1CS https://t.co/TFyaTifghr"	22888	44984			
7.96E+17	11/7/2016 17:16	"RT @JesseRodriguez: NBC News: As of today, over 43 million votes have been cast nationwide, with nearly 20 million in 12 battleground states"	830	0			
7.96E+17	11/7/2016 16:33	Share this if you know someone who needs to see it. https://t.co/i6NFjnrb35 https://t.co/NtAV1dmh1Y	7438	12692			
7.96E+17	11/7/2016 16:17	"RT @XochitlHinojosa: In FL, over 1 million Latino voters have cast ballots early --  approximately doubled from 2012.  Amazing."	2110	0			
7.96E+17	11/7/2016 15:07	Our children and grandchildren will look back at the choice we make on Tuesday. Let's make them proud.… https://t.co/c6mG8OZ1yr	5483	12357			
7.96E+17	11/7/2016 13:59	America is better than Donald Trump. https://t.co/jfd3CXLD1s https://t.co/UYMwkmmxKf	4966	10554			
7.96E+17	11/7/2016 12:57	"Tomorrow caps an amazing journey, but the work we have to do is just beginning. https://t.co/ulXFcHXcTS"	2881	8430			
7.95E+17	11/7/2016 4:23	"""Women's rights are human rights""—and 132 more reasons Hillary should be our next president. https://t.co/HdDk0FhUBF"	4729	11129			
7.95E+17	11/7/2016 3:57	Pantsuit up. https://t.co/3TKJ4H68Kz https://t.co/vQY0YeDzEB	6376	20883			
7.95E+17	11/7/2016 3:11	"This one's for you, Hillary. https://t.co/KtzpIpSziO"	25240	50362			
7.95E+17	11/7/2016 2:29	RT @AdamSmith_usa: Hillary passed Obama in total black voters who participated in Early Voting in Florida. 					
							
2012: 539	0						
2016: 564	"000 (n…"""	6554	0				
7.95E+17	11/7/2016 2:18	“This election is about you…					
							
your dreams							
your aspirations							
your hopes							
your family							
your community.” —Hillary							
							
"https://t.co/3TKJ4H68Kz"""	1802	4722					
7.95E+17	11/7/2016 2:05	"""What’s really on the ballot is what kind of country we want for our children and grandchildren.” —Hillary https://t.co/ihTi53NFJO"	2211	6011			
7.95E+17	11/7/2016 1:57	"RT @ABCPolitics: Khizr Khan: ""Thankfully, Mr. Trump, this isn't your America"" https://t.co/c7leuCE9uR https://t.co/6i1c2xwsgg"	4130	0			
7.95E+17	11/7/2016 1:55	“This election is a reckoning. It is a choice between division and unity.” —Hillary https://t.co/3TKJ4H68Kz	1004	2541			
7.95E+17	11/7/2016 1:54	“We should all be grateful that this remarkable family decided to make America their home.” —Hillary on the Khan family	1005	2857			
7.95E+17	11/7/2016 1:51	“He and his family exemplify the values that make America great.” —Hillary on Khizr Khan https://t.co/L6axuHYv1n	1261	2884			
7.95E+17	11/7/2016 1:46	"""Would my son Capt. Humayun Khan have a place in your America?…Would anyone who isn’t like you? —Khizr Khan to Donald Trump"	940	2248			
7.95E+17	11/7/2016 1:38	Hillary and @JamesTaylor_com are live in New Hampshire with two days to go. Watch here: https://t.co/oa4NZ1hEHU	1491	5549			
7.95E+17	11/7/2016 1:21	RT @tyleroakley: we're in line to vote early &amp; not leaving until we cast our vote!! if you have ANY questions at YOUR polls call 1-844-IM4-…	4270	0			
7.95E+17	11/7/2016 1:00	A rally fit for a King. https://t.co/3TKJ4H68Kz https://t.co/uDK8NDu8RC	2469	8374			
7.95E+17	11/7/2016 0:49	RT @HFA: A lot's changed since 1992. https://t.co/6JXiNkDU4n	1249	0			
7.95E+17	11/7/2016 0:23	Florida in the rain. https://t.co/J6g0R08xSY	5338	22103			
7.95E+17	11/6/2016 23:56	"""My son was Captain Humayun Khan ... and he was a Muslim American. I want to ask Mr. Trump: Would my son have a pla… https://t.co/XzjM7mAhvS"	8314	20372			
7.95E+17	11/6/2016 23:46	RT @HillaryforMN: Somali-Americans are not a burden or a threat—they are our neighbors. We are #StrongerTogether. https://t.co/mmxcXYUuqX	1824	0			
7.95E+17	11/6/2016 23:31	This is what it's about:					
All the good we can							
for all the people we can							
"for as long as we can.… https://t.co/vJcRZMILoR"""	5352	11756					
7.95E+17	11/6/2016 22:04	"RT @colinjones: Here is LeBron introducing Hillary: ""We have to get out and make sure we vote"" https://t.co/LUuSuKRdlx"	7612	0			
7.95E+17	11/6/2016 22:01	RT @ericwms: Her last visit to Ohio and it's amazing. I believe that she will win! #OHHillYes #OHVotesEarly https://t.co/eKHQbtwOF7	2986	0			
7.95E+17	11/6/2016 21:54	RT @dougmillsnyt: .@HillaryClinton with @KingJames in Cleveland Ohio. #voting https://t.co/QYkNfmYcOh	6097	0			
7.95E+17	11/6/2016 21:54	"""I want every public college and university to be tuition-free for every family making less than $125,000 a year.” —Hillary in Cleveland"	2116	6012			
7.95E+17	11/6/2016 21:47	"""I want an America where everyone has a place, where everyone is included.” —Hillary in Ohio https://t.co/SnflwVAzkr"	2337	6018			
7.95E+17	11/6/2016 21:45	"""America is great because America is good, and if we…lift each other up, instead of tearing each other down, we can be even greater."""	1527	3289			
7.95E+17	11/6/2016 21:43	"""I love our country, and I believe in our people, and I will never, ever quit on you. No matter what.” —Hillary in Ohio"	1414	3104			
7.95E+17	11/6/2016 21:40	"“Our next president, Ms. Hillary Clinton!” —@KingJames https://t.co/KPu8RdGuxq https://t.co/1TOlgQLXaD"	1792	3707			
7.95E+17	11/6/2016 21:35	"""We have to get out and make sure we vote.” —@KingJames in Ohio with HIllary https://t.co/3TKJ4H68Kz"	917	2020			
7.95E+17	11/6/2016 21:33	Hillary and @KingJames are live in Cleveland with two days to go. Watch here: https://t.co/KPu8RdGuxq	1891	6386			
7.95E+17	11/6/2016 21:24	"""You want to give me a good send-off? Go vote!"" —@POTUS https://t.co/3TKJ4H68Kz https://t.co/rqxDSQF4pG"	3864	9746			
7.95E+17	11/6/2016 20:55	"Loved this moment from last night. Thanks to @KatyPerry, @JenCarlosMusic, and everyone out on the trail helping to… https://t.co/jSsMzyyKyX"	4088	14823			
7.95E+17	11/6/2016 20:05	"""We don't want to go back. We want to go forward."" —@RepJohnLewis https://t.co/3TKJ4H68Kz https://t.co/ZmWyB40o1M"	4131	8441			
7.95E+17	11/6/2016 18:56	"RT @hannahbfine: ""The first president I got to vote for was black like me. And now I get to vote for a lady. It's just amazing."" -Dominique…"	4794	0			
7.95E+17	11/6/2016 18:02	The photos that tell the story of Hillary’s career and what she stands for. https://t.co/N0jBiu0fz1	2393	5427			
7.95E+17	11/6/2016 17:00	"10 minutes of Donald Trump demeaning, objectifying, and insulting women. https://t.co/3TKJ4H68Kz https://t.co/bgQKjNJqwR"	4665	6333			
7.95E+17	11/6/2016 16:39	"We are better than bigotry, fear, and hate."					
							
"Share this if you agree. https://t.co/3TKJ4H68Kz https://t.co/P3XekjLyza"""	6592	11801					
7.95E+17	11/6/2016 16:37	"RT @HillaryforPA: BREAKING: @HillaryClinton to campaign in Pittsburgh tomorrow, Nov. 7 at the Cathedral of Learning in Oakland. RSVP: https…"	1314	0			
7.95E+17	11/6/2016 16:18	"RT @HillaryforPA: UPDATED: Our #StrongerTogether Rally on Monday, Nov 7 will be held at Independence Hall. Doors open at 4pm. RSVP: https:/…"	1755	0			
7.95E+17	11/6/2016 15:35	"RT @creynoldsnc: No one keeps us more informed or entertained from the road than @NickMerrill. We miss him in HQ, but this helps:  https://…"	376	0			
7.95E+17	11/6/2016 15:03	"""She is a fighter for what is right, what is fair, and what is just."" —@RepJohnLewis: https://t.co/jfd3CXu1CS https://t.co/MRqG1FtTIL"	5740	12586			
7.95E+17	11/6/2016 13:57	Isn't it time to have a mom in the Oval Office? https://t.co/jfd3CXLD1s https://t.co/btBI9jL3wF	3544	12360			
7.95E+17	11/6/2016 12:58	"“The reason a lot of [Ku Klux] Klan members like Donald Trump is because a lot of what he believes, we believe in.” https://t.co/WcsNiEHBUI"	4999	7938			
7.95E+17	11/6/2016 3:02	"We face a serious choice on Tuesday: Will we act to protect the planet for our kids and grandkids, or do nothing?… https://t.co/MZXqJ4kVo3"	3477	8738			
7.95E+17	11/6/2016 2:43	"Today in 1872, Susan B. Anthony voted—and was then arrested. Almost 50 years later, the 19th Amendment was ratified… https://t.co/6ADXbpW0Oq"	7511	14777			
7.95E+17	11/6/2016 2:03	"""Nobody respects women more than me."" —Donald Trump"					
							
"Other things he's said about women: https://t.co/fM9h1WYHkK"""	17254	28958					
7.95E+17	11/6/2016 1:35	More people are voting in this election than ever before. Make a plan to vote today: https://t.co/3TKJ4H68Kz https://t.co/hi7IsIZQni	3074	9107			
7.95E+17	11/6/2016 0:29	Text JOIN to 47246 and sign up to help us get out the vote. https://t.co/mUrVhU3YYL	1114	2991			
7.95E+17	11/6/2016 0:25	"Join Hillary, @KatyPerry, and @ShondaRhimes live in Philadelphia for a special GOTV concert: https://t.co/HVnJV7ccxc"	1780	5916			
7.95E+17	11/6/2016 0:13	"Thank you to @Beyonce, @S_C_, @Pharrell, @ChanceTheRapper, @BigSean, @JColeNC, and all the amazing artists helping to get out the vote. -H"	5055	18697			
7.95E+17	11/5/2016 23:31	For respect.					
For the future.							
For our planet.							
							
On Tuesday	" they're gonna hear us roar: https://t.co/3TKJ4HnJC7 https://t.co/3G9XwUq6Mb"""	6434	13287				
7.95E+17	11/5/2016 22:13	Your vote could make all the difference. Confirm where you'll cast your vote for Hillary: https://t.co/3TKJ4H68Kz https://t.co/6SNysBsVHs	2626	7592			
7.95E+17	11/5/2016 21:35	Five women older than their right to vote share why they're with Hillary: https://t.co/qEOAiwDGyH	3904	9608			
7.95E+17	11/5/2016 20:43	The story of this campaign. https://t.co/8cft9HD0RI	43423	84068			
7.95E+17	11/5/2016 20:17	RT @nowthisnews: Jay Z says Donald Trump can't be our president because he divides us https://t.co/7WsGruabQv	8448	0			
7.95E+17	11/5/2016 19:25	The energy we're seeing on this campaign isn't about what we're against but what we're for—an inclusive America whe… https://t.co/qe4uLdaqS4	5017	13785			
7.95E+17	11/5/2016 19:06	When they go low...we vote: https://t.co/3TKJ4HnJC7 https://t.co/xQ6ETiGMmX	4611	10383			
7.95E+17	11/5/2016 18:26	RT @ABCPolitics: .@HillaryClinton concludes Florida rally in the pouring rain https://t.co/tevppdQBVz https://t.co/5wOiGCEvLK	3372	0			
7.95E+17	11/5/2016 18:15	RT @LEFsAdventures: The line to get in to get canvas packets for Hillary in South Philly. I cried a little with joy. #teamawesome #proudtob…	3746	0			
7.95E+17	11/5/2016 18:04	"RT @RobbyMook: Despite rain, thousands here in Pembroke Pines to VOTE EARLY. We are soaked but psyched! https://t.co/kylJKXREz3"	2746	0			
7.95E+17	11/5/2016 17:46	"""Donald, you don’t want to go there.” —Hillary on Trump asking what she’s done for the past 30 years https://t.co/j780NLwguv"	2143	5314			
7.95E+17	11/5/2016 17:44	"We are seeing large numbers of people turning out, breaking records."					
							
Make sure you’re ready to vote	" too: https://t.co/3TKJ4H68Kz"""	1280	4097				
7.95E+17	11/5/2016 17:41	"In just 3 days, we have the chance to make history:"					
							
"Join Hillary live in Florida as she gets out the vote: https://t.co/oa4NZ1hEHU"""	2020	6935					
7.95E+17	11/5/2016 16:41	"If you believe in a better, stronger, fairer America:"					
							
"Vote. https://t.co/3TKJ4H68Kz https://t.co/txByLknaxT"""	2794	7539					
7.95E+17	11/5/2016 16:33	"RT @brianefallon: .@NickMerrill's wit, perceptiveness and knowledge of @HillaryClinton sure do make for a compelling podcast interview"					
"http…"""	483	0					
7.95E+17	11/5/2016 15:02	"RT @nytimes: The front page of The New York Times, Nov. 5, 2016 https://t.co/jqstjvHjAk"	4991	0			
7.95E+17	11/5/2016 14:42	RT @CP3: Make a plan to vote! #IMWITHHER https://t.co/lpQIRgIipR https://t.co/ZwRI8vw3dX	3035	0			
7.95E+17	11/5/2016 14:18	"RT if you agree we need to keep moving forward, not back. https://t.co/3TKJ4H68Kz https://t.co/uMsYLKaTCc"	8941	10921			
7.95E+17	11/5/2016 13:28	"""That reporter and I have the same condition. When Mr. Trump made fun of him, that hurt my feelings."" https://t.co/fOwLxPsa37"	15906	26276			
7.95E+17	11/5/2016 12:56	Ask yourself: Is this man fit to be the next president of the United States? https://t.co/caW4sPh7id	3932	6508			
7.95E+17	11/5/2016 3:12	"""I'm with her!"" —@Beyonce https://t.co/RGabD4XXQT"	26849	74738			
7.95E+17	11/5/2016 2:43	"RT @CNN: Hillary Clinton recites Jay Z lyrics: ""Rosa Parks sat so Martin Luther could walk ..."" https://t.co/isW0ZkvdZ4 https://t.co/MKwgNw…"	9340	0			
7.95E+17	11/5/2016 2:40	RT @dougmillsnyt: .@HillaryClinton with JAY Z and Beyonce in Cleveland at the concert https://t.co/e8e8eofTsq	3253	0			
7.95E+17	11/5/2016 2:31	"RT @CNN: Jay Z: ""I don't have any ill will toward (Trump), but his conversation is divisive ... he cannot be our president"" https://t.co/eJ…"	10139	0			
7.95E+17	11/5/2016 2:29	"RT @CNN: Hillary Clinton embraces Beyonce and Jay Z onstage at a rally in Cleveland, Ohio https://t.co/8kQ324kF3n https://t.co/lmcZoqB5BC"	6456	0			
7.95E+17	11/5/2016 2:28	"RT @CNN: Beyonce at Clinton rally: ""We have to think about the future of our daughters, our sons"" https://t.co/xoSXY9JPYK https://t.co/CdEQ…"	10401	0			
7.95E+17	11/5/2016 2:27	"RT @CNN: Jay Z introduces Clinton: ""Once you divide us, you weaken us. We're stronger together"" https://t.co/OnTJEFrhso https://t.co/ntWb5v…"	5699	0			
7.95E+17	11/5/2016 2:22	"""Ohio, we are on the doorsteps of history."					
							
"I'm here tonight because respect matters."""" —@S_C_ https://t.co/BiMWwj4xvs"""	2112	6720					
7.95E+17	11/5/2016 2:09	"""We have to vote. The world looks to us as a progressive country that leads change."" —@Beyonce… https://t.co/THPnCMTSxU"	6170	15546			
7.95E+17	11/5/2016 2:02	"""Less than 100 years ago, women did not have the right to vote. Look how far we’ve come.” —@Beyonce https://t.co/BiMWwj4xvs"	4159	10473			
7.95E+17	11/5/2016 1:50	.@Beyonce &amp;					
@S_C_ &amp;							
Hillary &amp;							
You?							
"https://t.co/3TKJ4H68Kz https://t.co/DAxSZLuQUB"""	6266	15937					
7.95E+17	11/5/2016 1:11	RT @dougmillsnyt: .@HillaryClinton with JAY Z and Beyonce in Cleveland before the concert. https://t.co/11IkkK8j8n	7594	0			
7.95E+17	11/5/2016 0:52	"With just 4 days until Election Day, Hillary is in Ohio with @S_C_, @ChanceTheRapper, @JColeNC, &amp; more. Watch live: https://t.co/BiMWwj4xvs"	1565	4358			
7.95E+17	11/5/2016 0:19	Don't let this man become your next president: https://t.co/3TKJ4HnJC7 https://t.co/bxLn6ghq0x	4991	7880			
7.95E+17	11/4/2016 23:55	“27 million are ready to put up a fight and not be intimidated by hatred and spite.” https://t.co/3TKJ4H68Kz https://t.co/Say5UiNWNL	4665	9329			
7.95E+17	11/4/2016 22:51	"For 30 years, @JoeBiden has known Hillary as a public servant, global leader, and friend. Here's why he's with her: https://t.co/dlzPfoxGGx"	2669	7544			
7.95E+17	11/4/2016 22:04	"RT @HillaryforAZ: Glad to hear it will be easier to vote in AZ before Tuesday. As in years before, neighbors can take neighbors' ballots to…"	1053	0			
7.95E+17	11/4/2016 21:45	The progress we’ve made under @POTUS is on the line. We owe it to our kids to get out and vote:… https://t.co/R2E1cHy1IU	1245	3095			
7.95E+17	11/4/2016 21:32	We’ve got to take on discrimination &amp; bigotry.					
							
"We can’t accept as normal what we’re seeing across this country because of Trump’s campaign."""	1829	4193					
7.95E+17	11/4/2016 21:28	"“If he doesn’t respect all Americans now, how can we trust him to serve all Americans in the future?” —Hillary on Trump"	1475	3279			
7.95E+17	11/4/2016 21:26	The presidency doesn’t change who you are—it reveals who you are. And we’ve seen all we need to of Donald Trump.	1253	2704			
7.95E+17	11/4/2016 21:23	It’s on all of us to pay it forward—to make sure every kid in every zip code can get ahead. https://t.co/Nt2tQJObvL	724	1536			
7.95E+17	11/4/2016 21:20	"“I believe that we should have a confident, optimistic, inclusive vision of where we’re going and how we’re going to get there.” —Hillary"	858	1936			
7.95E+17	11/4/2016 21:05	Join Hillary live in Detroit just 4 days from Election Day: https://t.co/DjCTPpvx6I					
							
"https://t.co/3TKJ4H68Kz"""	1314	3890					
7.95E+17	11/4/2016 20:45	First lady of Arkansas					
First lady of the United States							
Senator							
Secretary of state							
"President? That's up to you:… https://t.co/KZcut7ScSZ"""	4896	15162					
7.95E+17	11/4/2016 20:08	"""I sorta get away with things like that."" —Donald Trump, on bursting into Miss Universe pageant dressing rooms https://t.co/dwRPlqMhEL"	10196	17126			
7.95E+17	11/4/2016 19:58	RT @BernieSanders: Donald Trump suffers from a very serious disease called amnesia. He seems to have forgotten 8 years ago we were losing 8…	77344	0			
7.95E+17	11/4/2016 19:46	"""You are the change makers, the path breakers, and the ground shakers. You are proof that Black Girl Magic is real.… https://t.co/2KRj6JPnSu"	6064	13468			
7.95E+17	11/4/2016 19:37	RT @HillaryforNC: We're rallying with @POTUS in Fayetteville right now. Join us live ahead of the last day of early voting tomorrow: https:…	787	0			
7.95E+17	11/4/2016 18:49	"RT @TheBriefing2016: Fox News' @BretBaier, who first reported the debunked story about Clinton Foundation indictments, apologizes and retra…"	4577	0			
7.95E+17	11/4/2016 18:24	We can’t. https://t.co/4Xf8kqOnea	17326	44534			
7.95E+17	11/4/2016 18:02	We're on track to having the biggest voter turnout in American history.					
							
"Be a part of it and make a plan to vote: https://t.co/3TKJ4H68Kz"""	924	2264					
7.95E+17	11/4/2016 17:58	"We’re going to make public colleges and universities tuition-free for families making less than $125,000 a year. https://t.co/VkVm51nWIY"	1045	2551			
7.95E+17	11/4/2016 17:56	"""Don’t you think it’s finally time to guarantee equal pay for women?” —Hillary in Pittsburgh https://t.co/4ZlhKombnl"	748	1453			
